Transaction_id	Date	Day	Bulan	Year	Product_id	Product_Name	Category	Qty	Leftovers	Day_old	Distributor_Price	Selling_Price	Day_Old_Price	Sold_Normal_Qty	Sold_Day_Old	Total_Sold	Final_Balance	Revenue	Cost_Day_Old	COGS	Total_Profit	Sell_Through_Rate
TRX002219	12/18/2025	Kamis	Dec	2025	S011	Tempe Tahu Bacem	Sayur & Lauk	14	0	0	6000	7000	0	14	0	14	0	98000	0	84000	14000	1.00
TRX001773	12/18/2025	Kamis	Dec	2025	K002	Weci	Kue	36	10	6	1500	2000	1500	26	6	32	4	61000	9000	39000	31000	0.89
TRX000583	12/19/2025	Jumat	Dec	2025	N002	Ayam Teriyaki	Nasi	12	1	1	10000	11000	3500	11	1	12	0	124500	3500	110000	18000	1.00
TRX007775	12/19/2025	Jumat	Dec	2025	K024	Dadar Gulung	Kue	33	4	0	2500	3000	0	29	0	29	4	87000	0	72500	14500	0.88
TRX000731	12/19/2025	Jumat	Dec	2025	K020	Getuk	Kue	41	6	0	4500	5000	0	35	0	35	6	175000	0	157500	17500	0.85
TRX009298	12/19/2025	Jumat	Dec	2025	K010	Mendut	Kue	6	1	0	2000	2500	0	5	0	5	1	12500	0	10000	2500	0.83
TRX009795	12/19/2025	Jumat	Dec	2025	K028	Pizza	Kue	13	0	0	4500	5000	0	13	0	13	0	65000	0	58500	6500	1.00
TRX000673	12/19/2025	Jumat	Dec	2025	K013	Risoles Rogut	Kue	19	2	0	2000	2500	0	17	0	17	2	42500	0	34000	8500	0.89
TRX006915	12/19/2025	Jumat	Dec	2025	K029	Roti Boy	Kue	29	7	0	2500	3000	0	22	0	22	7	66000	0	55000	11000	0.76
TRX008081	12/19/2025	Jumat	Dec	2025	K021	Sawut	Kue	9	0	0	2500	3000	0	9	0	9	0	27000	0	22500	4500	1.00
TRX003461	12/19/2025	Jumat	Dec	2025	S003	Sop Merah	Sayur & Lauk	22	6	0	11500	12500	0	16	0	16	6	200000	0	184000	16000	0.73
TRX006850	12/19/2025	Jumat	Dec	2025	K002	Weci	Kue	53	7	0	1500	2000	0	46	0	46	7	92000	0	69000	23000	0.87
TRX008013	12/20/2025	Sabtu	Dec	2025	S010	Bakwan	Sayur & Lauk	29	1	0	1000	2000	0	28	0	28	1	56000	0	28000	28000	0.97
TRX008118	12/20/2025	Sabtu	Dec	2025	K024	Dadar Gulung	Kue	48	1	0	2500	3000	0	47	0	47	1	141000	0	117500	23500	0.98
TRX004669	12/20/2025	Sabtu	Dec	2025	K015	Lumpia Rebung	Kue	29	1	0	3000	3500	0	28	0	28	1	98000	0	84000	14000	0.97
TRX007880	12/20/2025	Sabtu	Dec	2025	K009	Nogosari	Kue	33	3	0	2000	2500	0	30	0	30	3	75000	0	60000	15000	0.91
TRX001029	12/20/2025	Sabtu	Dec	2025	K008	Risol Mayo	Kue	20	1	0	4500	5000	0	19	0	19	1	95000	0	85500	9500	0.95
TRX000363	12/20/2025	Sabtu	Dec	2025	S013	Sambel Goreng Kentang	Sayur & Lauk	23	3	1	10000	11000	5000	20	1	21	2	225000	5000	200000	30000	0.91
TRX000610	12/21/2025	Minggu	Dec	2025	K024	Dadar Gulung	Kue	21	3	0	2500	3000	0	18	0	18	3	54000	0	45000	9000	0.86
TRX002001	12/21/2025	Minggu	Dec	2025	K024	Dadar Gulung	Kue	19	2	0	2500	3000	0	17	0	17	2	51000	0	42500	8500	0.89
TRX009939	12/21/2025	Minggu	Dec	2025	K003	Donat Ayam	Kue	28	5	4	2500	3000	1500	23	4	27	1	75000	6000	57500	23500	0.96
TRX001299	12/21/2025	Minggu	Dec	2025	K004	Donat Blueberry	Kue	35	1	0	2500	3000	0	34	0	34	1	102000	0	85000	17000	0.97
TRX006404	12/21/2025	Minggu	Dec	2025	S008	Kare Ayam	Sayur & Lauk	33	4	0	10000	11000	0	29	0	29	4	319000	0	290000	29000	0.88
TRX003178	12/21/2025	Minggu	Dec	2025	K031	Kukus	Kue	21	2	2	2000	2500	1500	19	2	21	0	50500	3000	38000	15500	1.00
TRX004973	12/21/2025	Minggu	Dec	2025	K023	Pie Susu	Kue	14	4	2	2000	2500	1500	10	2	12	2	28000	3000	20000	11000	0.86
TRX009921	12/21/2025	Minggu	Dec	2025	K013	Risoles Rogut	Kue	28	2	2	2000	2500	1500	26	2	28	0	68000	3000	52000	19000	1.00
TRX006245	12/21/2025	Minggu	Dec	2025	N008	Siomay	Nasi	19	2	1	9000	10000	3500	17	1	18	1	173500	3500	153000	24000	0.95
TRX004513	12/21/2025	Minggu	Dec	2025	K016	Tahu Bakso	Kue	36	1	0	2500	3000	0	35	0	35	1	105000	0	87500	17500	0.97
TRX001963	12/21/2025	Minggu	Dec	2025	K030	Tahu Brontak	Kue	13	0	0	1500	2000	0	13	0	13	0	26000	0	19500	6500	1.00
TRX003712	12/21/2025	Minggu	Dec	2025	S011	Tempe Tahu Bacem	Sayur & Lauk	49	2	0	6000	7000	0	47	0	47	2	329000	0	282000	47000	0.96
TRX007770	12/21/2025	Minggu	Dec	2025	S011	Tempe Tahu Bacem	Sayur & Lauk	26	0	0	6000	7000	0	26	0	26	0	182000	0	156000	26000	1.00
TRX002091	12/22/2025	Senin	Dec	2025	K006	Bakpao Kacang Tanah	Kue	37	9	0	2500	3000	0	28	0	28	9	84000	0	70000	14000	0.76
TRX001354	12/22/2025	Senin	Dec	2025	S010	Bakwan	Sayur & Lauk	12	2	0	1000	2000	0	10	0	10	2	20000	0	10000	10000	0.83
TRX007815	12/22/2025	Senin	Dec	2025	K014	Gabin	Kue	10	2	0	2000	2500	0	8	0	8	2	20000	0	16000	4000	0.80
TRX001236	12/22/2025	Senin	Dec	2025	S008	Kare Ayam	Sayur & Lauk	30	7	0	10000	11000	0	23	0	23	7	253000	0	230000	23000	0.77
TRX003725	12/22/2025	Senin	Dec	2025	S012	Kering Tempe	Sayur & Lauk	16	9	6	6500	7500	5000	7	6	13	3	82500	30000	45500	67000	0.81
TRX000799	12/22/2025	Senin	Dec	2025	K015	Lumpia Rebung	Kue	15	2	1	3000	3500	1500	13	1	14	1	47000	1500	39000	9500	0.93
TRX003351	12/22/2025	Senin	Dec	2025	N006	Nasi Campur	Nasi	16	1	0	6000	7000	0	15	0	15	1	105000	0	90000	15000	0.94
TRX003781	12/22/2025	Senin	Dec	2025	N007	Nasi Kuning	Nasi	15	3	0	6000	7000	0	12	0	12	3	84000	0	72000	12000	0.80
TRX001459	12/22/2025	Senin	Dec	2025	K008	Risol Mayo	Kue	17	5	0	4500	5000	0	12	0	12	5	60000	0	54000	6000	0.71
TRX000370	12/22/2025	Senin	Dec	2025	K005	Tusuk	Kue	17	5	3	3000	3500	1500	12	3	15	2	46500	4500	36000	15000	0.88
TRX004659	12/22/2025	Senin	Dec	2025	K005	Tusuk	Kue	24	5	2	3000	3500	1500	19	2	21	3	69500	3000	57000	15500	0.88
TRX000748	12/23/2025	Selasa	Dec	2025	N004	Ayam Bakar	Nasi	21	4	0	9000	10000	0	17	0	17	4	170000	0	153000	17000	0.81
TRX005990	12/23/2025	Selasa	Dec	2025	S007	Cecek Tahu	Sayur & Lauk	14	4	0	6500	7500	0	10	0	10	4	75000	0	65000	10000	0.71
TRX009512	12/23/2025	Selasa	Dec	2025	S007	Cecek Tahu	Sayur & Lauk	16	5	4	6500	7500	5000	11	4	15	1	102500	20000	71500	51000	0.94
TRX005518	12/23/2025	Selasa	Dec	2025	K024	Dadar Gulung	Kue	8	1	0	2500	3000	0	7	0	7	1	21000	0	17500	3500	0.88
TRX006869	12/23/2025	Selasa	Dec	2025	S008	Kare Ayam	Sayur & Lauk	25	10	6	10000	11000	5000	15	6	21	4	195000	30000	150000	75000	0.84
TRX000073	12/23/2025	Selasa	Dec	2025	K012	Kroket	Kue	44	8	0	2000	2500	0	36	0	36	8	90000	0	72000	18000	0.82
TRX000814	12/23/2025	Selasa	Dec	2025	K015	Lumpia Rebung	Kue	41	7	0	3000	3500	0	34	0	34	7	119000	0	102000	17000	0.83
TRX006778	12/23/2025	Selasa	Dec	2025	K015	Lumpia Rebung	Kue	21	7	0	3000	3500	0	14	0	14	7	49000	0	42000	7000	0.67
TRX001014	12/23/2025	Selasa	Dec	2025	K025	Martabak	Kue	8	3	2	2500	3000	1500	5	2	7	1	18000	3000	12500	8500	0.88
TRX005771	12/23/2025	Selasa	Dec	2025	N007	Nasi Kuning	Nasi	19	2	0	6000	7000	0	17	0	17	2	119000	0	102000	17000	0.89
TRX002543	12/23/2025	Selasa	Dec	2025	S005	Sayur Asem	Sayur & Lauk	23	5	4	6000	7000	5000	18	4	22	1	146000	20000	108000	58000	0.96
TRX008776	12/24/2025	Rabu	Dec	2025	N005	Ayam Katsu	Nasi	3	1	1	9000	10000	3500	2	1	3	0	23500	3500	18000	9000	1.00
TRX007701	12/24/2025	Rabu	Dec	2025	K006	Bakpao Kacang Tanah	Kue	7	4	4	2500	3000	1500	3	4	7	0	15000	6000	7500	13500	1.00
TRX004658	12/24/2025	Rabu	Dec	2025	S007	Cecek Tahu	Sayur & Lauk	21	4	2	6500	7500	5000	17	2	19	2	137500	10000	110500	37000	0.90
TRX007623	12/24/2025	Rabu	Dec	2025	K012	Kroket	Kue	40	8	0	2000	2500	0	32	0	32	8	80000	0	64000	16000	0.80
TRX001130	12/24/2025	Rabu	Dec	2025	N009	Nasi Cokot	Nasi	8	2	2	5000	6000	3500	6	2	8	0	43000	7000	30000	20000	1.00
TRX006780	12/24/2025	Rabu	Dec	2025	K022	Otok-Otok	Kue	8	3	0	2500	3000	0	5	0	5	3	15000	0	12500	2500	0.63
TRX003318	12/24/2025	Rabu	Dec	2025	K007	Piscok	Kue	32	5	1	2000	2500	1500	27	1	28	4	69000	1500	54000	16500	0.88
TRX003707	12/24/2025	Rabu	Dec	2025	K018	Pukis	Kue	13	7	0	2000	2500	0	6	0	6	7	15000	0	12000	3000	0.46
TRX003304	12/24/2025	Rabu	Dec	2025	K013	Risoles Rogut	Kue	50	12	0	2000	2500	0	38	0	38	12	95000	0	76000	19000	0.76
TRX005391	12/24/2025	Rabu	Dec	2025	K011	Roti Pelangi	Kue	29	7	0	2000	2500	0	22	0	22	7	55000	0	44000	11000	0.76
TRX009252	12/24/2025	Rabu	Dec	2025	K002	Weci	Kue	33	9	5	1500	2000	1500	24	5	29	4	55500	7500	36000	27000	0.88
TRX003841	12/25/2025	Kamis	Dec	2025	S010	Bakwan	Sayur & Lauk	33	4	2	1000	2000	5000	29	2	31	2	68000	10000	29000	49000	0.94
TRX008966	12/25/2025	Kamis	Dec	2025	S004	Bali	Sayur & Lauk	21	6	4	10000	11000	5000	15	4	19	2	185000	20000	150000	55000	0.90
TRX008735	12/25/2025	Kamis	Dec	2025	S007	Cecek Tahu	Sayur & Lauk	22	5	3	6500	7500	5000	17	3	20	2	142500	15000	110500	47000	0.91
TRX004108	12/25/2025	Kamis	Dec	2025	K024	Dadar Gulung	Kue	18	4	3	2500	3000	1500	14	3	17	1	46500	4500	35000	16000	0.94
TRX004801	12/25/2025	Kamis	Dec	2025	K004	Donat Blueberry	Kue	12	3	3	2500	3000	1500	9	3	12	0	31500	4500	22500	13500	1.00
TRX006492	12/25/2025	Kamis	Dec	2025	K004	Donat Blueberry	Kue	13	2	0	2500	3000	0	11	0	11	2	33000	0	27500	5500	0.85
TRX002009	12/25/2025	Kamis	Dec	2025	N006	Nasi Campur	Nasi	14	2	0	6000	7000	0	12	0	12	2	84000	0	72000	12000	0.86
TRX003335	12/25/2025	Kamis	Dec	2025	K023	Pie Susu	Kue	6	1	0	2000	2500	0	5	0	5	1	12500	0	10000	2500	0.83
TRX002821	12/25/2025	Kamis	Dec	2025	K029	Roti Boy	Kue	14	3	0	2500	3000	0	11	0	11	3	33000	0	27500	5500	0.79
TRX000671	12/25/2025	Kamis	Dec	2025	K016	Tahu Bakso	Kue	17	5	0	2500	3000	0	12	0	12	5	36000	0	30000	6000	0.71
TRX009492	12/25/2025	Kamis	Dec	2025	K016	Tahu Bakso	Kue	13	3	0	2500	3000	0	10	0	10	3	30000	0	25000	5000	0.77
TRX003348	12/25/2025	Kamis	Dec	2025	S006	Tewel	Sayur & Lauk	14	1	0	7000	8000	0	13	0	13	1	104000	0	91000	13000	0.93
TRX000918	12/26/2025	Jumat	Dec	2025	N005	Ayam Katsu	Nasi	4	1	1	9000	10000	3500	3	1	4	0	33500	3500	27000	10000	1.00
TRX009135	12/26/2025	Jumat	Dec	2025	S012	Kering Tempe	Sayur & Lauk	22	4	2	6500	7500	5000	18	2	20	2	145000	10000	117000	38000	0.91
TRX006095	12/26/2025	Jumat	Dec	2025	K012	Kroket	Kue	21	2	0	2000	2500	0	19	0	19	2	47500	0	38000	9500	0.90
TRX007914	12/26/2025	Jumat	Dec	2025	N006	Nasi Campur	Nasi	14	2	0	6000	7000	0	12	0	12	2	84000	0	72000	12000	0.86
TRX001107	12/26/2025	Jumat	Dec	2025	N009	Nasi Cokot	Nasi	12	3	0	5000	6000	0	9	0	9	3	54000	0	45000	9000	0.75
TRX007679	12/26/2025	Jumat	Dec	2025	K001	Pastel	Kue	21	2	0	2500	3000	0	19	0	19	2	57000	0	47500	9500	0.90
TRX008554	12/26/2025	Jumat	Dec	2025	S009	Perkedel	Sayur & Lauk	10	2	0	6000	7000	0	8	0	8	2	56000	0	48000	8000	0.80
TRX000304	12/26/2025	Jumat	Dec	2025	K007	Piscok	Kue	30	3	1	2000	2500	1500	27	1	28	2	69000	1500	54000	16500	0.93
TRX001563	12/26/2025	Jumat	Dec	2025	K007	Piscok	Kue	16	1	0	2000	2500	0	15	0	15	1	37500	0	30000	7500	0.94
TRX004098	12/26/2025	Jumat	Dec	2025	K018	Pukis	Kue	25	5	0	2000	2500	0	20	0	20	5	50000	0	40000	10000	0.80
TRX005376	12/26/2025	Jumat	Dec	2025	K008	Risol Mayo	Kue	32	4	0	4500	5000	0	28	0	28	4	140000	0	126000	14000	0.88
TRX007742	12/26/2025	Jumat	Dec	2025	K021	Sawut	Kue	19	5	3	2500	3000	1500	14	3	17	2	46500	4500	35000	16000	0.89
TRX004923	12/26/2025	Jumat	Dec	2025	S003	Sop Merah	Sayur & Lauk	7	0	0	11500	12500	0	7	0	7	0	87500	0	80500	7000	1.00
TRX008124	12/26/2025	Jumat	Dec	2025	K026	Terang Bulan	Kue	26	5	0	1500	2000	0	21	0	21	5	42000	0	31500	10500	0.81
TRX008913	12/27/2025	Sabtu	Dec	2025	S010	Bakwan	Sayur & Lauk	13	0	0	1000	2000	0	13	0	13	0	26000	0	13000	13000	1.00
TRX001669	12/27/2025	Sabtu	Dec	2025	K003	Donat Ayam	Kue	31	3	0	2500	3000	0	28	0	28	3	84000	0	70000	14000	0.90
TRX000496	12/27/2025	Sabtu	Dec	2025	N001	Nasi Gudeg	Nasi	7	0	0	10000	11000	0	7	0	7	0	77000	0	70000	7000	1.00
TRX004141	12/27/2025	Sabtu	Dec	2025	K009	Nogosari	Kue	19	2	2	2000	2500	1500	17	2	19	0	45500	3000	34000	14500	1.00
TRX006677	12/27/2025	Sabtu	Dec	2025	K001	Pastel	Kue	31	2	0	2500	3000	0	29	0	29	2	87000	0	72500	14500	0.94
TRX004712	12/27/2025	Sabtu	Dec	2025	K029	Roti Boy	Kue	36	4	0	2500	3000	0	32	0	32	4	96000	0	80000	16000	0.89
TRX002763	12/27/2025	Sabtu	Dec	2025	K016	Tahu Bakso	Kue	17	2	0	2500	3000	0	15	0	15	2	45000	0	37500	7500	0.88
TRX000094	12/27/2025	Sabtu	Dec	2025	S011	Tempe Tahu Bacem	Sayur & Lauk	43	4	0	6000	7000	0	39	0	39	4	273000	0	234000	39000	0.91
TRX006085	12/28/2025	Minggu	Dec	2025	K006	Bakpao Kacang Tanah	Kue	30	3	0	2500	3000	0	27	0	27	3	81000	0	67500	13500	0.90
TRX004287	12/28/2025	Minggu	Dec	2025	K003	Donat Ayam	Kue	38	3	3	2500	3000	1500	35	3	38	0	109500	4500	87500	26500	1.00
TRX005354	12/28/2025	Minggu	Dec	2025	K003	Donat Ayam	Kue	31	4	3	2500	3000	1500	27	3	30	1	85500	4500	67500	22500	0.97
TRX005977	12/28/2025	Minggu	Dec	2025	K020	Getuk	Kue	20	0	0	4500	5000	0	20	0	20	0	100000	0	90000	10000	1.00
TRX003957	12/28/2025	Minggu	Dec	2025	S012	Kering Tempe	Sayur & Lauk	19	0	0	6500	7500	0	19	0	19	0	142500	0	123500	19000	1.00
TRX003477	12/28/2025	Minggu	Dec	2025	K019	Ongol-Ongol	Kue	13	1	1	1500	2000	1500	12	1	13	0	25500	1500	18000	9000	1.00
TRX009283	12/28/2025	Minggu	Dec	2025	K007	Piscok	Kue	22	1	0	2000	2500	0	21	0	21	1	52500	0	42000	10500	0.95
TRX007442	12/28/2025	Minggu	Dec	2025	K018	Pukis	Kue	36	2	0	2000	2500	0	34	0	34	2	85000	0	68000	17000	0.94
TRX000189	12/28/2025	Minggu	Dec	2025	K013	Risoles Rogut	Kue	53	1	0	2000	2500	0	52	0	52	1	130000	0	104000	26000	0.98
TRX002176	12/28/2025	Minggu	Dec	2025	K029	Roti Boy	Kue	29	1	0	2500	3000	0	28	0	28	1	84000	0	70000	14000	0.97
TRX000531	12/28/2025	Minggu	Dec	2025	S003	Sop Merah	Sayur & Lauk	14	1	1	11500	12500	5000	13	1	14	0	167500	5000	149500	23000	1.00
TRX001891	12/28/2025	Minggu	Dec	2025	K027	Talam	Kue	20	1	0	1500	2000	0	19	0	19	1	38000	0	28500	9500	0.95
TRX008885	12/28/2025	Minggu	Dec	2025	K002	Weci	Kue	54	5	5	1500	2000	1500	49	5	54	0	105500	7500	73500	39500	1.00
TRX007630	12/29/2025	Senin	Dec	2025	N002	Ayam Teriyaki	Nasi	4	1	0	10000	11000	0	3	0	3	1	33000	0	30000	3000	0.75
TRX002501	12/29/2025	Senin	Dec	2025	K006	Bakpao Kacang Tanah	Kue	23	5	0	2500	3000	0	18	0	18	5	54000	0	45000	9000	0.78
TRX001731	12/29/2025	Senin	Dec	2025	K024	Dadar Gulung	Kue	16	4	0	2500	3000	0	12	0	12	4	36000	0	30000	6000	0.75
TRX006316	12/29/2025	Senin	Dec	2025	S012	Kering Tempe	Sayur & Lauk	34	10	5	6500	7500	5000	24	5	29	5	205000	25000	156000	74000	0.85
TRX004358	12/29/2025	Senin	Dec	2025	K031	Kukus	Kue	29	7	5	2000	2500	1500	22	5	27	2	62500	7500	44000	26000	0.93
TRX005639	12/29/2025	Senin	Dec	2025	K031	Kukus	Kue	27	8	5	2000	2500	1500	19	5	24	3	55000	7500	38000	24500	0.89
TRX003536	12/29/2025	Senin	Dec	2025	K015	Lumpia Rebung	Kue	35	10	9	3000	3500	1500	25	9	34	1	101000	13500	75000	39500	0.97
TRX009109	12/29/2025	Senin	Dec	2025	K022	Otok-Otok	Kue	9	3	0	2500	3000	0	6	0	6	3	18000	0	15000	3000	0.67
TRX002162	12/29/2025	Senin	Dec	2025	S005	Sayur Asem	Sayur & Lauk	26	7	3	6000	7000	5000	19	3	22	4	148000	15000	114000	49000	0.85
TRX002876	12/29/2025	Senin	Dec	2025	N008	Siomay	Nasi	13	3	1	9000	10000	3500	10	1	11	2	103500	3500	90000	17000	0.85
TRX001375	12/29/2025	Senin	Dec	2025	K016	Tahu Bakso	Kue	53	9	0	2500	3000	0	44	0	44	9	132000	0	110000	22000	0.83
TRX002749	12/29/2025	Senin	Dec	2025	K026	Terang Bulan	Kue	32	8	2	1500	2000	1500	24	2	26	6	51000	3000	36000	18000	0.81
TRX002806	12/30/2025	Selasa	Dec	2025	N003	Ayam Geprek	Nasi	9	1	0	9000	10000	0	8	0	8	1	80000	0	72000	8000	0.89
TRX006528	12/30/2025	Selasa	Dec	2025	N003	Ayam Geprek	Nasi	27	9	6	9000	10000	3500	18	6	24	3	201000	21000	162000	60000	0.89
TRX008358	12/30/2025	Selasa	Dec	2025	S008	Kare Ayam	Sayur & Lauk	9	1	0	10000	11000	0	8	0	8	1	88000	0	80000	8000	0.89
TRX009461	12/30/2025	Selasa	Dec	2025	K015	Lumpia Rebung	Kue	19	4	2	3000	3500	1500	15	2	17	2	55500	3000	45000	13500	0.89
TRX003899	12/30/2025	Selasa	Dec	2025	K010	Mendut	Kue	21	8	6	2000	2500	1500	13	6	19	2	41500	9000	26000	24500	0.90
TRX001391	12/30/2025	Selasa	Dec	2025	N001	Nasi Gudeg	Nasi	6	0	0	10000	11000	0	6	0	6	0	66000	0	60000	6000	1.00
TRX004138	12/30/2025	Selasa	Dec	2025	K016	Tahu Bakso	Kue	23	6	0	2500	3000	0	17	0	17	6	51000	0	42500	8500	0.74
TRX000171	12/30/2025	Selasa	Dec	2025	K026	Terang Bulan	Kue	24	8	6	1500	2000	1500	16	6	22	2	41000	9000	24000	26000	0.92
TRX003928	12/31/2025	Rabu	Dec	2025	K031	Kukus	Kue	12	2	2	2000	2500	1500	10	2	12	0	28000	3000	20000	11000	1.00
TRX005197	12/31/2025	Rabu	Dec	2025	K025	Martabak	Kue	6	1	1	2500	3000	1500	5	1	6	0	16500	1500	12500	5500	1.00
TRX002527	12/31/2025	Rabu	Dec	2025	N006	Nasi Campur	Nasi	7	1	1	6000	7000	3500	6	1	7	0	45500	3500	36000	13000	1.00
TRX008927	12/31/2025	Rabu	Dec	2025	K009	Nogosari	Kue	40	12	0	2000	2500	0	28	0	28	12	70000	0	56000	14000	0.70
TRX003670	12/31/2025	Rabu	Dec	2025	K007	Piscok	Kue	13	1	0	2000	2500	0	12	0	12	1	30000	0	24000	6000	0.92
TRX009437	12/31/2025	Rabu	Dec	2025	K007	Piscok	Kue	19	4	0	2000	2500	0	15	0	15	4	37500	0	30000	7500	0.79
TRX005025	12/31/2025	Rabu	Dec	2025	K008	Risol Mayo	Kue	12	5	2	4500	5000	1500	7	2	9	3	38000	3000	31500	9500	0.75
TRX006573	12/31/2025	Rabu	Dec	2025	K008	Risol Mayo	Kue	8	2	1	4500	5000	1500	6	1	7	1	31500	1500	27000	6000	0.88
TRX000848	12/31/2025	Rabu	Dec	2025	K029	Roti Boy	Kue	31	11	0	2500	3000	0	20	0	20	11	60000	0	50000	10000	0.65
TRX001183	12/31/2025	Rabu	Dec	2025	K030	Tahu Brontak	Kue	40	12	10	1500	2000	1500	28	10	38	2	71000	15000	42000	44000	0.95
TRX009593	12/31/2025	Rabu	Dec	2025	K026	Terang Bulan	Kue	28	11	9	1500	2000	1500	17	9	26	2	47500	13500	25500	35500	0.93
TRX003596	1/1/2026	Kamis	Jan	2026	S004	Bali	Sayur & Lauk	12	3	1	10000	11000	5000	9	1	10	2	104000	5000	90000	19000	0.83
TRX009078	1/1/2026	Kamis	Jan	2026	K003	Donat Ayam	Kue	45	12	0	2500	3000	0	33	0	33	12	99000	0	82500	16500	0.73
TRX002047	1/1/2026	Kamis	Jan	2026	S008	Kare Ayam	Sayur & Lauk	20	4	0	10000	11000	0	16	0	16	4	176000	0	160000	16000	0.80
TRX004799	1/1/2026	Kamis	Jan	2026	S008	Kare Ayam	Sayur & Lauk	18	3	0	10000	11000	0	15	0	15	3	165000	0	150000	15000	0.83
TRX001348	1/1/2026	Kamis	Jan	2026	K025	Martabak	Kue	35	4	1	2500	3000	1500	31	1	32	3	94500	1500	77500	18500	0.91
TRX000550	1/1/2026	Kamis	Jan	2026	N007	Nasi Kuning	Nasi	16	6	0	6000	7000	0	10	0	10	6	70000	0	60000	10000	0.63
TRX002040	1/1/2026	Kamis	Jan	2026	S005	Sayur Asem	Sayur & Lauk	30	5	0	6000	7000	0	25	0	25	5	175000	0	150000	25000	0.83
TRX006076	1/1/2026	Kamis	Jan	2026	K016	Tahu Bakso	Kue	10	2	1	2500	3000	1500	8	1	9	1	25500	1500	20000	7000	0.90
TRX006423	1/2/2026	Jumat	Jan	2026	S004	Bali	Sayur & Lauk	22	5	0	10000	11000	0	17	0	17	5	187000	0	170000	17000	0.77
TRX004130	1/2/2026	Jumat	Jan	2026	K010	Mendut	Kue	23	3	0	2000	2500	0	20	0	20	3	50000	0	40000	10000	0.87
TRX006052	1/2/2026	Jumat	Jan	2026	K013	Risoles Rogut	Kue	16	2	0	2000	2500	0	14	0	14	2	35000	0	28000	7000	0.88
TRX007007	1/2/2026	Jumat	Jan	2026	S001	Sayur Bayam	Sayur & Lauk	26	3	0	5000	6000	0	23	0	23	3	138000	0	115000	23000	0.88
TRX005659	1/2/2026	Jumat	Jan	2026	K016	Tahu Bakso	Kue	12	2	0	2500	3000	0	10	0	10	2	30000	0	25000	5000	0.83
TRX003302	1/2/2026	Jumat	Jan	2026	K030	Tahu Brontak	Kue	18	2	0	1500	2000	0	16	0	16	2	32000	0	24000	8000	0.89
TRX008599	1/2/2026	Jumat	Jan	2026	K027	Talam	Kue	11	4	3	1500	2000	1500	7	3	10	1	18500	4500	10500	12500	0.91
TRX006081	1/2/2026	Jumat	Jan	2026	K005	Tusuk	Kue	41	3	0	3000	3500	0	38	0	38	3	133000	0	114000	19000	0.93
TRX002358	1/3/2026	Sabtu	Jan	2026	N001	Nasi Gudeg	Nasi	10	1	0	10000	11000	0	9	0	9	1	99000	0	90000	9000	0.90
TRX002703	1/3/2026	Sabtu	Jan	2026	N001	Nasi Gudeg	Nasi	24	0	0	10000	11000	0	24	0	24	0	264000	0	240000	24000	1.00
TRX008924	1/3/2026	Sabtu	Jan	2026	N007	Nasi Kuning	Nasi	10	0	0	6000	7000	0	10	0	10	0	70000	0	60000	10000	1.00
TRX007213	1/3/2026	Sabtu	Jan	2026	K007	Piscok	Kue	29	1	0	2000	2500	0	28	0	28	1	70000	0	56000	14000	0.97
TRX008604	1/3/2026	Sabtu	Jan	2026	K021	Sawut	Kue	13	4	0	2500	3000	0	9	0	9	4	27000	0	22500	4500	0.69
TRX008845	1/3/2026	Sabtu	Jan	2026	S002	Sop	Sayur & Lauk	49	1	0	7000	8000	0	48	0	48	1	384000	0	336000	48000	0.98
TRX001576	1/3/2026	Sabtu	Jan	2026	K026	Terang Bulan	Kue	28	4	1	1500	2000	1500	24	1	25	3	49500	1500	36000	15000	0.89
TRX007406	1/3/2026	Sabtu	Jan	2026	K002	Weci	Kue	74	5	2	1500	2000	1500	69	2	71	3	141000	3000	103500	40500	0.96
TRX002635	1/4/2026	Minggu	Jan	2026	S012	Kering Tempe	Sayur & Lauk	18	2	0	6500	7500	0	16	0	16	2	120000	0	104000	16000	0.89
TRX009003	1/4/2026	Minggu	Jan	2026	N007	Nasi Kuning	Nasi	20	1	0	6000	7000	0	19	0	19	1	133000	0	114000	19000	0.95
TRX001785	1/4/2026	Minggu	Jan	2026	K009	Nogosari	Kue	15	2	0	2000	2500	0	13	0	13	2	32500	0	26000	6500	0.87
TRX007820	1/4/2026	Minggu	Jan	2026	K009	Nogosari	Kue	11	0	0	2000	2500	0	11	0	11	0	27500	0	22000	5500	1.00
TRX007064	1/4/2026	Minggu	Jan	2026	K013	Risoles Rogut	Kue	50	4	0	2000	2500	0	46	0	46	4	115000	0	92000	23000	0.92
TRX005342	1/4/2026	Minggu	Jan	2026	K011	Roti Pelangi	Kue	23	0	0	2000	2500	0	23	0	23	0	57500	0	46000	11500	1.00
TRX008175	1/4/2026	Minggu	Jan	2026	K016	Tahu Bakso	Kue	17	0	0	2500	3000	0	17	0	17	0	51000	0	42500	8500	1.00
TRX002122	1/4/2026	Minggu	Jan	2026	K027	Talam	Kue	12	0	0	1500	2000	0	12	0	12	0	24000	0	18000	6000	1.00
TRX009628	1/4/2026	Minggu	Jan	2026	K026	Terang Bulan	Kue	13	0	0	1500	2000	0	13	0	13	0	26000	0	19500	6500	1.00
